2.02,0.36,-7.37
2.02,0.36,-7.37
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.39
2.01,0.36,-7.39
2.01,0.36,-7.39
2.01,0.36,-7.38
2.01,0.36,-7.38
2.01,0.36,-7.37
2.02,0.36,-7.37
2.02,0.36,-7.36
2.02,0.36,-7.35
2.02,0.36,-7.34
2.02,0.36,-7.34
2.02,0.36,-7.33
2.02,0.36,-7.32
2.03,0.36,-7.31
2.03,0.36,-7.31
2.03,0.36,-7.30
2.03,0.36,-7.29
2.03,0.36,-7.29
2.03,0.36,-7.28
2.03,0.36,-7.28
2.03,0.36,-7.27
2.03,0.36,-7.27
2.03,0.36,-7.27
2.03,0.36,-7.26
2.03,0.37,-7.26
2.04,0.39,-7.26
2.04,0.41,-7.25
2.04,0.45,-7.25
2.04,0.49,-7.25
2.04,0.54,-7.25
2.04,0.58,-7.25
2.04,0.63,-7.25
2.04,0.69,-7.25
2.04,0.73,-7.25
2.04,0.79,-7.25
2.04,0.83,-7.25
2.04,0.89,-7.25
2.04,0.94,-7.26
2.03,0.98,-7.26
2.03,1.03,-7.26
2.03,1.08,-7.26
2.03,1.13,-7.26
2.03,1.17,-7.27
2.03,1.22,-7.27
2.03,1.26,-7.27
2.03,1.30,-7.28
2.03,1.33,-7.28
2.03,1.37,-7.28
2.03,1.40,-7.29
2.03,1.43,-7.29
2.03,1.46,-7.29
2.03,1.49,-7.30
2.03,1.52,-7.30
2.03,1.54,-7.31
2.03,1.56,-7.31
2.03,1.58,-7.31
2.02,1.60,-7.32
2.02,1.62,-7.32
2.02,1.64,-7.32
2.02,1.66,-7.33
2.02,1.67,-7.33
2.02,1.69,-7.33
2.02,1.71,-7.33
2.02,1.72,-7.33
2.03,1.73,-7.33
2.05,1.75,-7.33
2.09,1.76,-7.33
2.14,1.77,-7.33
2.21,1.78,-7.33
2.31,1.79,-7.33
2.40,1.80,-7.33
2.52,1.80,-7.33
2.63,1.81,-7.32
2.77,1.82,-7.32
2.89,1.83,-7.32
3.03,1.83,-7.32
3.19,1.84,-7.31
3.35,1.85,-7.31
3.50,1.85,-7.31
3.67,1.86,-7.31
3.85,1.86,-7.30
4.02,1.87,-7.30
4.17,1.87,-7.29
4.34,1.88,-7.29
4.48,1.88,-7.29
4.65,1.88,-7.28
4.78,1.89,-7.28
4.94,1.89,-7.27
5.09,1.89,-7.27
5.23,1.90,-7.26
5.37,1.90,-7.26
5.48,1.90,-7.25
5.61,1.91,-7.25
5.73,1.91,-7.25
5.85,1.91,-7.25
5.94,1.91,-7.24
6.05,1.91,-7.24
6.15,1.92,-7.24
6.23,1.92,-7.24
6.32,1.92,-7.24
6.41,1.92,-7.23
6.49,1.92,-7.23
6.57,1.92,-7.23
6.64,1.93,-7.22
6.70,1.93,-7.22
6.77,1.93,-7.22
6.83,1.93,-7.22
6.88,1.93,-7.21
6.92,1.93,-7.21
6.93,1.93,-7.20
6.93,1.93,-7.19
6.91,1.93,-7.18
6.89,1.94,-7.17
6.84,1.94,-7.15
6.79,1.94,-7.14
6.74,1.94,-7.12
6.67,1.94,-7.10
6.59,1.94,-7.08
6.50,1.94,-7.06
6.42,1.95,-7.04
6.33,1.95,-7.02
6.24,1.95,-7.00
6.16,1.95,-6.99
6.07,1.95,-6.97
5.99,1.95,-6.95
5.92,1.95,-6.94
5.84,1.95,-6.92
5.77,1.95,-6.91
5.71,1.96,-6.90
5.64,1.96,-6.89
5.57,1.96,-6.88
5.51,1.96,-6.86
5.45,1.96,-6.85
5.39,1.96,-6.85
5.34,1.96,-6.84
5.28,1.96,-6.83
5.23,1.96,-6.82
5.19,1.96,-6.82
5.14,1.97,-6.81
5.10,1.98,-6.81
5.06,2.02,-6.80
5.03,2.06,-6.80
5.00,2.14,-6.80
4.96,2.25,-6.80
4.93,2.37,-6.79
4.90,2.52,-6.79
4.87,2.68,-6.79
4.85,2.85,-6.79
4.82,3.03,-6.79
4.80,3.18,-6.79
4.78,3.37,-6.79
4.76,3.55,-6.79
4.74,3.75,-6.80
4.72,3.94,-6.80
4.70,4.14,-6.80
4.69,4.32,-6.80
4.67,4.53,-6.80
4.65,4.75,-6.81
4.64,4.98,-6.81
4.63,5.21,-6.81
4.61,5.41,-6.82
4.60,5.62,-6.82
4.59,5.83,-6.82
4.58,6.10,-6.83
4.57,6.36,-6.83
4.56,6.63,-6.84
4.55,6.90,-6.84
4.54,7.16,-6.84
4.53,7.42,-6.85
4.53,7.68,-6.85
4.52,7.94,-6.86
4.51,8.17,-6.86
4.50,8.44,-6.87
4.50,8.73,-6.87
4.49,9.04,-6.88
4.48,9.35,-6.89
4.48,9.66,-6.89
4.47,9.97,-6.90
4.47,10.29,-6.90
4.46,10.59,-6.91
4.46,10.89,-6.91
4.45,11.14,-6.92
4.45,11.44,-6.93
4.44,11.69,-6.93
4.44,12.00,-6.94
4.44,12.25,-6.94
4.43,12.56,-6.95
4.43,12.87,-6.95
4.43,13.19,-6.96
4.42,13.46,-6.97
4.42,13.77,-6.97
4.42,14.09,-6.98
4.41,14.40,-6.98
4.41,14.67,-6.99
4.41,14.93,-7.00
4.41,15.26,-7.00
4.40,15.60,-7.01
4.40,15.90,-7.01
4.40,16.27,-7.02
4.40,16.65,-7.03
4.39,17.04,-7.04
4.39,17.37,-7.04
4.39,17.75,-7.05
4.39,18.07,-7.05
4.39,18.39,-7.06
4.38,18.76,-7.07
4.38,19.12,-7.07
4.38,19.41,-7.08
4.38,19.75,-7.09
4.38,20.02,-7.09
4.37,20.34,-7.10
4.37,20.64,-7.10
4.37,20.92,-7.11
4.37,21.20,-7.11
4.37,21.46,-7.11
4.37,21.70,-7.12
4.37,21.90,-7.12
4.37,22.12,-7.12
4.37,22.30,-7.12
4.36,22.50,-7.12
4.36,22.69,-7.13
4.36,22.84,-7.13
4.36,23.01,-7.13
4.36,23.18,-7.13
4.36,23.33,-7.14
4.36,23.47,-7.14
4.36,23.61,-7.14
4.36,23.72,-7.14
4.36,23.82,-7.15
4.36,23.94,-7.15
4.36,24.05,-7.15
4.36,24.13,-7.15
4.35,24.23,-7.16
4.35,24.32,-7.16
4.35,24.41,-7.16
4.35,24.48,-7.17
4.35,24.55,-7.17
4.35,24.60,-7.17
4.35,24.63,-7.18
4.35,24.64,-7.18
4.35,24.64,-7.18
4.35,24.63,-7.19
4.35,24.60,-7.19
4.35,24.58,-7.19
4.35,24.54,-7.19
4.35,24.50,-7.19
4.35,24.46,-7.20
4.35,24.42,-7.20
4.35,24.37,-7.20
4.35,24.32,-7.20
4.35,24.27,-7.20
4.35,24.22,-7.20
4.35,24.17,-7.20
4.35,24.12,-7.20
4.35,24.07,-7.20
4.35,24.02,-7.20
4.35,23.97,-7.20
4.34,23.93,-7.20
4.34,23.89,-7.20
4.34,23.84,-7.20
4.34,23.79,-7.20
4.34,23.74,-7.20
4.34,23.67,-7.21
4.34,23.60,-7.21
4.34,23.52,-7.21
4.34,23.44,-7.21
4.34,23.38,-7.21
4.34,23.29,-7.21
4.34,23.21,-7.21
4.34,23.14,-7.21
4.34,23.06,-7.21
4.34,23.00,-7.21
4.34,22.92,-7.21
4.34,22.85,-7.20
4.34,22.77,-7.20
4.34,22.69,-7.20
4.34,22.59,-7.20
4.34,22.50,-7.20
4.34,22.40,-7.20
4.34,22.29,-7.20
4.34,22.20,-7.20
4.34,22.09,-7.20
4.34,22.00,-7.20
4.35,21.90,-7.19
4.35,21.80,-7.19
4.35,21.70,-7.18
4.35,21.60,-7.17
4.35,21.51,-7.16
4.35,21.41,-7.15
4.35,21.31,-7.14
4.36,21.21,-7.13
4.36,21.11,-7.12
4.36,21.00,-7.11
4.36,20.91,-7.10
4.36,20.79,-7.10
4.36,20.67,-7.09
4.37,20.57,-7.08
4.37,20.46,-7.07
4.37,20.36,-7.07
4.37,20.24,-7.06
4.37,20.13,-7.05
4.37,20.01,-7.05
4.37,19.92,-7.04
4.37,19.81,-7.04
4.37,19.71,-7.04
4.37,19.61,-7.03
4.37,19.51,-7.03
4.37,19.43,-7.03
4.38,19.33,-7.02
4.38,19.22,-7.02
4.38,19.10,-7.02
4.38,18.97,-7.02
4.38,18.83,-7.02
4.38,18.69,-7.02
4.38,18.57,-7.02
4.38,18.43,-7.01
4.38,18.31,-7.01
4.38,18.17,-7.01
4.38,18.03,-7.02
4.38,17.90,-7.02
4.38,17.77,-7.02
4.38,17.64,-7.02
4.38,17.52,-7.02
4.38,17.41,-7.02
4.38,17.31,-7.02
4.37,17.21,-7.02
4.37,17.12,-7.03
4.37,17.04,-7.03
4.37,16.95,-7.03
4.37,16.85,-7.03
4.37,16.74,-7.04
4.37,16.63,-7.04
4.37,16.52,-7.04
4.37,16.40,-7.04
4.37,16.28,-7.05
4.37,16.17,-7.05
4.37,16.05,-7.05
4.37,15.94,-7.06
4.37,15.83,-7.06
4.37,15.73,-7.06
4.37,15.62,-7.07
4.37,15.53,-7.07
4.37,15.42,-7.07
4.37,15.31,-7.08
4.36,15.18,-7.08
4.36,15.04,-7.09
4.36,14.92,-7.09
4.36,14.77,-7.09
4.36,14.62,-7.10
4.36,14.46,-7.10
4.36,14.31,-7.10
4.36,14.15,-7.11
4.36,14.03,-7.11
4.36,13.88,-7.12
4.36,13.76,-7.12
4.36,13.62,-7.12
4.36,13.48,-7.13
4.36,13.35,-7.13
4.36,13.25,-7.13
4.36,13.13,-7.13
4.36,13.01,-7.13
4.36,12.90,-7.13
4.36,12.80,-7.13
4.36,12.70,-7.14
4.36,12.61,-7.14
4.36,12.52,-7.14
4.36,12.44,-7.14
4.35,12.36,-7.14
4.35,12.26,-7.14
4.35,12.18,-7.14
4.35,12.07,-7.14
4.35,11.98,-7.14
4.35,11.87,-7.14
4.35,11.76,-7.14
4.35,11.67,-7.14
4.35,11.56,-7.15
4.35,11.48,-7.15
4.35,11.38,-7.15
4.35,11.28,-7.14
4.36,11.18,-7.13
4.36,11.09,-7.12
4.36,11.00,-7.11
4.36,10.92,-7.10
4.36,10.84,-7.08
4.37,10.77,-7.07
4.37,10.70,-7.05
4.37,10.63,-7.04
4.38,10.57,-7.02
4.38,10.50,-7.00
4.38,10.42,-6.99
4.38,10.34,-6.97
4.39,10.26,-6.96
4.39,10.17,-6.94
4.39,10.09,-6.93
4.39,10.00,-6.92
4.39,9.91,-6.90
4.40,9.83,-6.89
4.40,9.74,-6.88
4.40,9.66,-6.87
4.40,9.58,-6.86
4.40,9.50,-6.85
4.40,9.44,-6.85
4.40,9.37,-6.84
4.40,9.30,-6.83
4.40,9.23,-6.83
4.40,9.17,-6.82
4.40,9.11,-6.82
4.40,9.06,-6.81
4.40,9.00,-6.81
4.40,8.95,-6.81
4.40,8.90,-6.80
4.40,8.86,-6.80
4.40,8.82,-6.80
4.40,8.78,-6.80
4.40,8.74,-6.80
4.40,8.71,-6.80
4.41,8.67,-6.80
4.44,8.64,-6.81
4.47,8.61,-6.83
4.51,8.58,-6.84
4.57,8.56,-6.86
4.64,8.53,-6.87
4.70,8.51,-6.88
4.78,8.49,-6.89
4.86,8.47,-6.88
4.95,8.45,-6.88
5.04,8.43,-6.87
5.13,8.41,-6.86
5.23,8.39,-6.84
5.32,8.38,-6.82
5.41,8.36,-6.81
5.49,8.35,-6.79
5.57,8.34,-6.77
5.66,8.32,-6.75
5.74,8.31,-6.73
5.82,8.30,-6.72
5.89,8.29,-6.70
5.97,8.28,-6.68
6.05,8.27,-6.67
6.15,8.26,-6.67
6.27,8.25,-6.68
6.41,8.25,-6.69
6.56,8.24,-6.70
6.73,8.23,-6.70
6.91,8.22,-6.70
7.09,8.22,-6.68
7.29,8.21,-6.66
7.45,8.21,-6.63
7.64,8.20,-6.60
7.84,8.20,-6.56
8.03,8.19,-6.52
8.22,8.19,-6.47
8.40,8.18,-6.43
8.58,8.18,-6.38
8.75,8.17,-6.34
8.92,8.17,-6.29
9.08,8.17,-6.25
9.23,8.16,-6.20
9.38,8.16,-6.16
9.52,8.16,-6.12
9.65,8.15,-6.09
9.78,8.15,-6.05
9.91,8.15,-6.02
10.05,8.15,-6.00
10.21,8.14,-5.99
10.35,8.14,-5.99
10.53,8.14,-6.00
10.68,8.14,-6.00
10.87,8.14,-6.02
11.07,8.13,-6.03
11.27,8.13,-6.03
11.48,8.13,-6.02
11.69,8.13,-6.01
11.86,8.12,-5.99
12.06,8.12,-5.96
12.27,8.12,-5.93
12.46,8.12,-5.89
12.66,8.12,-5.85
12.84,8.11,-5.81
13.00,8.11,-5.77
13.18,8.11,-5.73
13.36,8.11,-5.69
13.54,8.11,-5.66
13.73,8.11,-5.63
13.94,8.10,-5.61
14.15,8.10,-5.60
14.34,8.10,-5.60
14.56,8.10,-5.60
14.75,8.10,-5.61
14.98,8.09,-5.61
15.21,8.09,-5.60
15.45,8.09,-5.59
15.67,8.09,-5.58
15.89,8.08,-5.56
16.08,8.08,-5.52
16.25,8.08,-5.48
16.39,8.08,-5.43
16.52,8.08,-5.38
16.63,8.08,-5.32
16.73,8.08,-5.26
16.81,8.08,-5.19
16.89,8.08,-5.13
16.95,8.08,-5.06
17.00,8.08,-5.01
17.04,8.08,-4.96
17.08,8.08,-4.91
17.11,8.08,-4.86
17.15,8.08,-4.80
17.19,8.08,-4.75
17.22,8.08,-4.69
17.25,8.08,-4.64
17.27,8.08,-4.60
17.30,8.08,-4.55
17.32,8.08,-4.51
17.34,8.08,-4.47
17.36,8.08,-4.44
17.37,8.08,-4.40
17.39,8.08,-4.37
17.41,8.08,-4.34
17.43,8.08,-4.31
17.44,8.08,-4.28
17.45,8.08,-4.26
17.47,8.08,-4.23
17.48,8.08,-4.21
17.49,8.08,-4.19
17.50,8.08,-4.17
17.51,8.08,-4.15
17.53,8.08,-4.13
17.54,8.08,-4.12
17.55,8.08,-4.10
17.56,8.08,-4.09
17.57,8.08,-4.07
17.57,8.08,-4.06
17.58,8.08,-4.05
17.59,8.08,-4.04
17.60,8.08,-4.03
17.61,8.08,-4.02
17.62,8.08,-4.01
17.62,8.09,-4.00
17.63,8.09,-3.99
17.64,8.09,-3.99
17.64,8.09,-3.98
17.65,8.09,-3.97
17.66,8.09,-3.97
17.66,8.09,-3.96
17.67,8.09,-3.96
17.67,8.09,-3.96
17.68,8.09,-3.95
17.68,8.09,-3.95
17.67,8.09,-3.94
17.66,8.09,-3.93
17.63,8.09,-3.92
17.60,8.09,-3.90
17.55,8.09,-3.88
17.50,8.09,-3.86
17.46,8.09,-3.84
17.40,8.09,-3.81
17.35,8.09,-3.79
17.29,8.09,-3.76
17.23,8.09,-3.73
